,,,,,,,,,,,,,,,,,,,,,,,,,,Vcr using FEA,,,,,,,,,,,,,,Vcr using Formula,,,,,,,,,WITH TENSION  ACTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vcr using FEA,,,Vcr using Formula,,,,Vcr using FEA,,,,Vcr using Formula,,,,,,,,,,,,,,,,,,,,,,
S.NO,SECTON,WEB OPENNG,Depth of Web opening(dwh/d1),dwh/2,d1,tw,tw(mm),rcl(mm),lip length (mm),"d1,d2(mm)",flange width(mm),"b1,b2(mm)",ri(mm),ro(mm),total depth D (mm),total length(mm)with aspect ratio-1,fyw,E,m,a/d,Vu FEM,Linear Buckling load(kN),dwh,dwh/d1,d1/tw,Aw,Vcr FEA,Vy,λv,Vv,c,c/tw,qs,Vnl(AS)FEA,Vnl FEA/Vnl(AS),Kss,Ksf,Kv,Vcr,vy,λv,Vv,c,c/tw,qsAS/NS,VnlWITHOUT TENSION FIELD,VnlFEA/V AS/NS,Vv,Vnl AS/NS,VnlF/Vnl AS/NS,Vv,VnlAS/NS EITH TENSION FEIEL,VnlF/Vnl AS/NS,Vcr(FEA),Vy,vv,qseq,Vcr(eq),Vy,Vv,qs,VNL,qsFEA=Vfea/Vv,VcrFEA/Vcr eq,qsfea/qs eq,qs pro,qsfea/qs pro,vnl pro,vnlFEA/vnl Pro,DSM pro,qs pro,Vnl Pro,vnlFEA/vnl Pro,qs fea/qs pro,Design Shear Resistance (VRd),Vcr,VU(FEA),Vnl DSM,VnlFEA/V AS/NS,Vnl with tension field,VnlFEA/V AS/NS,VN PRO
,,0.6,175.2,87.6,292,2,2,3,25,21,75,67,2,4,300,769,349.1066271,210000,0.3,1,33.2795,65.677,175.2,0.6,146,584,32.8385,122.33,1.93,32.84,84.09,42.05,0.78,25.57,1.30,9.34,12.6,10.09,52.41,122.33,1.53,52.41,84.09,42.05,0.78,40.81,0.82,65.88,51.30,0.65,77.84,60.61,0.55,32.84,122.33,65.88,0.43,52.41,122.33,77.84,0.43,33.11,0.43,0.63,1.01,0.46,0.93,35.65,0.93,103.53,0.46,47.42,0.70,0.93,107.0114792,52.40964405,33.2795,40.80764,0.815521309,60.60714343,0.549101939,47.41792613
,,0.8,233.6,116.8,292,2,2,3,25,21,75,67,2,4,300,769,349.1066271,210000,0.3,1,16.6709,35.69,233.6,0.8,146,584,17.845,122.33,2.62,17.85,63.46,31.73,0.59,10.48,1.59,9.34,12.6,10.09,52.41,122.33,1.53,52.41,63.46,31.73,0.59,30.79,0.54,52.71,30.97,0.54,77.84,45.73,0.36,17.85,122.33,52.71,0.16,52.41,122.33,77.84,0.16,12.63,0.21,0.34,1.32,0.23,0.94,17.82,0.94,96.35,0.23,22.07,0.76,0.94,107.0114792,52.40964405,16.6709,30.79349522,0.541377323,45.73422479,0.364516947,22.06523288
15,300x75x25x2.5,0,0,0,290,2.5,2.5,3.75,25,20,75,65,2.5,5,300,765,349.1066271,210000,0.3,1,113.455,450.209,0,0,116,725,225.1045,151.86,0.82,150.69,145.00,58.00,1,150.69,0.75,9.34,12.6,10.09,103.07,151.86,1.21,101.96,145.00,58.00,1,101.96,1.11,146.55,146.55,0.77,113.35,113.35,1.00,225.10,151.86,146.55,Not Applicable,103.07,151.86,113.35,Not Applicable,113.35,1.00,2.18,#VALUE!,Not Applicable,#VALUE!,#VALUE!,#VALUE!,157.14,Not Applicable,#VALUE!,#VALUE!,#VALUE!,132.8481549,103.0685349,113.455,101.9634062,1.112703118,113.3461924,1.000959958,157.1421763
,,0.2,58,29,290,2.5,2.5,3.75,25,20,75,65,2.5,5,300,765,349.1066271,210000,0.3,1,100.384,382.655,58,0.2,116,725,191.3275,151.86,0.89,138.92,124.51,49.80,0.92,128.12,0.78,9.34,12.6,10.09,103.07,151.86,1.21,101.96,124.51,49.80,0.92,94.04,1.07,139.16,128.34,0.78,113.35,104.53,0.96,191.33,151.86,139.16,0.88,103.07,151.86,113.35,0.88,99.74,0.89,1.86,1.01,0.90,0.98,102.01,0.98,154.17,0.90,138.75,0.72,0.98,132.8481549,103.0685349,100.384,94.03692232,1.067495591,104.5348276,0.960292395,138.7519297
,,0.4,116,58,290,2.5,2.5,3.75,25,20,75,65,2.5,5,300,765,349.1066271,210000,0.3,1,76.9582,182.471,116,0.4,116,725,91.2355,151.86,1.29,91.24,104.01,41.60,0.77,70.29,1.09,9.34,12.6,10.09,103.07,151.86,1.21,101.96,104.01,41.60,0.77,78.56,0.98,108.71,83.75,0.92,113.35,87.33,0.88,91.24,151.86,108.71,0.69,103.07,151.86,113.35,0.69,78.05,0.68,0.89,0.99,0.69,0.99,77.87,0.99,141.31,0.69,97.08,0.79,0.99,132.8481549,103.0685349,76.9582,78.55759354,0.979640497,87.32744856,0.881260145,97.08195486
,,0.6,174,87,290,2.5,2.5,3.75,25,20,75,65,2.5,5,300,765,349.1066271,210000,0.3,1,46.5805,128.849,174,0.6,116,725,64.4245,151.86,1.54,64.42,83.52,33.41,0.62,39.86,1.17,9.34,12.6,10.09,103.07,151.86,1.21,101.96,83.52,33.41,0.62,63.08,0.74,96.30,59.57,0.78,113.35,70.12,0.66,64.42,151.86,96.30,0.43,103.07,151.86,113.35,0.43,48.22,0.41,0.63,0.97,0.46,0.90,51.91,0.90,135.64,0.46,62.12,0.75,0.90,132.8481549,103.0685349,46.5805,63.07826477,0.738455634,70.12006954,0.664296261,62.12494298
,,0.8,232,116,290,2.5,2.5,3.75,25,20,75,65,2.5,5,300,765,349.1066271,210000,0.3,1,24.9078,95.393,232,0.8,116,725,47.6965,151.86,1.78,47.70,63.02,25.21,0.47,22.27,1.12,9.34,12.6,10.09,103.07,151.86,1.21,101.96,63.02,25.21,0.47,47.60,0.52,86.54,40.40,0.62,113.35,52.91,0.47,47.70,151.86,86.54,0.16,103.07,151.86,113.35,0.16,18.38,0.22,0.46,1.35,0.23,0.96,25.96,0.96,130.93,0.23,29.98,0.83,0.96,132.8481549,103.0685349,24.9078,47.59893599,0.523284806,52.91269051,0.470733954,29.98237211
16,300x75x25x3,0,0,0,288,3,3,4.5,25,19,75,63,3,6,300,761,349.1066271,210000,0.3,1,147.177,780.947,0,0,96,864,390.4735,180.98,0.68,180.98,144.00,48.00,0.89,160.87,0.91,9.34,12.6,10.09,179.34,180.98,1.00,146.83,144.00,48.00,0.89,130.51,1.13,195.93,174.16,0.85,153.37,136.33,1.08,390.47,180.98,195.93,Not Applicable,179.34,180.98,153.37,Not Applicable,180.98,0.96,2.18,#VALUE!,Not Applicable,#VALUE!,#VALUE!,#VALUE!,195.71,Not Applicable,#VALUE!,#VALUE!,#VALUE!,158.3183528,179.3392507,147.177,130.5131599,1.127679386,136.3290674,1.079571677,195.7115744
,,0.2,57.6,28.8,288,3,3,4.5,25,19,75,63,3,6,300,761,349.1066271,210000,0.3,1,124.658,665.098,57.6,0.2,96,864,332.549,180.98,0.74,180.98,123.65,41.22,0.76,138.13,0.90,9.34,12.6,10.09,179.34,180.98,1.00,146.83,123.65,41.22,0.76,112.07,1.11,186.68,142.48,0.87,153.37,117.06,1.06,332.55,180.98,186.68,0.88,179.34,180.98,153.37,0.88,134.97,0.81,1.85,0.92,0.90,0.90,138.03,0.90,192.06,0.90,172.85,0.72,0.90,158.3183528,179.3392507,124.658,112.0660702,1.112361661,117.0599413,1.06490742,172.85023
,,0.4,115.2,57.6,288,3,3,4.5,25,19,75,63,3,6,300,761,349.1066271,210000,0.3,1,99.6488,316.633,115.2,0.4,96,864,158.3165,180.98,1.07,137.95,103.29,34.43,0.64,87.96,1.13,9.34,12.6,10.09,179.34,180.98,1.00,146.83,103.29,34.43,0.64,93.62,1.06,147.16,93.83,1.06,153.37,97.79,1.02,158.32,180.98,147.16,0.69,179.34,180.98,153.37,0.69,105.61,0.65,0.88,0.94,0.69,0.95,105.37,0.95,176.02,0.69,120.92,0.82,0.95,158.3183528,179.3392507,99.6488,93.61898044,1.064408088,97.79081514,1.018999585,120.9223373
,,0.6,172.8,86.4,288,3,3,4.5,25,19,75,63,3,6,300,761,349.1066271,210000,0.3,1,62.9007,223.83,172.8,0.6,96,864,111.915,180.98,1.27,111.92,82.94,27.65,0.51,57.30,1.10,9.34,12.6,10.09,179.34,180.98,1.00,146.83,82.94,27.65,0.51,75.17,0.84,130.84,66.99,0.94,153.37,78.52,0.80,111.92,180.98,130.84,0.43,179.34,180.98,153.37,0.43,65.24,0.41,0.62,0.96,0.46,0.90,70.24,0.90,168.98,0.46,77.39,0.81,0.90,158.3183528,179.3392507,62.9007,75.1718907,0.836758254,78.52168901,0.801061475,77.39255742
,,0.8,230.4,115.2,288,3,3,4.5,25,19,75,63,3,6,300,761,349.1066271,210000,0.3,1,33.5497,165.797,230.4,0.8,96,864,82.8985,180.98,1.48,82.90,62.59,20.86,0.39,32.03,1.05,9.34,12.6,10.09,179.34,180.98,1.00,146.83,62.59,20.86,0.39,56.72,0.59,117.90,45.55,0.74,153.37,59.25,0.57,82.90,180.98,117.90,0.16,179.34,180.98,153.37,0.16,24.88,0.22,0.46,1.35,0.23,0.96,35.12,0.96,163.12,0.23,37.35,0.90,0.96,158.3183528,179.3392507,33.5497,56.72480096,0.591446765,59.25256287,0.566215171,37.35366092
17,350x120x28x1.5,0,0,0,344,1.5,1.5,2.25,28,25,120,114,1.5,3,350,873,349.1066271,210000,0.3,1,54.6878,86.539,0,0,229.3333333,516,43.2695,108.08,1.58,43.27,172.00,114.67,1,43.27,1.26,9.34,12.6,10.09,18.77,108.08,2.40,18.77,172.00,114.67,1,18.77,2.91,67.15,67.15,0.81,49.66,49.66,1.10,43.27,108.08,67.15,Not Applicable,18.77,108.08,49.66,Not Applicable,108.08,1.10,2.31,#VALUE!,Not Applicable,#VALUE!,#VALUE!,#VALUE!,95.88,Not Applicable,#VALUE!,#VALUE!,#VALUE!,94.5512385,18.76806112,54.6878,18.76806112,2.913875847,49.66103643,1.101221479,95.88449994
,,0.2,68.8,34.4,344,1.5,1.5,2.25,28,25,120,114,1.5,3,350,873,349.1066271,210000,0.3,1,50.7252,70.598,68.8,0.2,229.3333333,516,35.299,108.08,1.75,35.30,147.69,98.46,1,35.30,1.44,9.34,12.6,10.09,18.77,108.08,2.40,18.77,147.69,98.46,1,18.77,2.70,62.46,62.46,0.81,49.66,49.66,1.02,35.30,108.08,62.46,0.88,18.77,108.08,49.66,0.88,43.70,1.02,1.88,1.16,0.90,1.13,44.69,1.13,93.61,0.90,84.25,0.60,1.13,94.5512385,18.76806112,50.7252,18.76806112,2.702740559,49.66103643,1.021428541,84.25235947
,,0.4,137.6,68.8,344,1.5,1.5,2.25,28,25,120,114,1.5,3,350,873,349.1066271,210000,0.3,1,37.4733,34.384,137.6,0.4,229.3333333,516,17.192,108.08,2.51,17.19,123.38,82.25,1,17.19,2.18,9.34,12.6,10.09,18.77,108.08,2.40,18.77,123.38,82.25,1,18.77,2.00,48.08,48.08,0.78,49.66,49.66,0.75,17.19,108.08,48.08,0.69,18.77,108.08,49.66,0.69,34.20,0.75,0.92,1.10,0.69,1.10,34.12,1.10,86.01,0.69,59.09,0.63,1.10,94.5512385,18.76806112,37.4733,18.76806112,1.996652705,49.66103643,0.754581513,59.08734903
,,0.6,206.4,103.2,344,1.5,1.5,2.25,28,25,120,114,1.5,3,350,873,349.1066271,210000,0.3,1,23.7806,24.389,206.4,0.6,229.3333333,516,12.1945,108.08,2.98,12.19,99.07,66.04,1,12.19,1.95,9.34,12.6,10.09,18.77,108.08,2.40,18.77,99.07,66.04,1,18.77,1.27,42.33,42.33,0.56,49.66,49.66,0.48,12.19,108.08,42.33,0.43,18.77,108.08,49.66,0.43,21.13,0.48,0.65,1.13,0.46,1.05,22.74,1.05,82.60,0.46,37.83,0.63,1.05,94.5512385,18.76806112,23.7806,18.76806112,1.267078141,49.66103643,0.47885831,37.82876984
,,0.8,275.2,137.6,344,1.5,1.5,2.25,28,25,120,114,1.5,3,350,873,349.1066271,210000,0.3,1,11.196,17.804,275.2,0.8,229.3333333,516,8.902,108.08,3.48,8.90,74.76,49.84,0.92,8.22,1.36,9.34,12.6,10.09,18.77,108.08,2.40,18.77,74.76,49.84,0.92,17.32,0.65,37.62,34.72,0.32,49.66,45.83,0.24,8.90,108.08,37.62,0.16,18.77,108.08,49.66,0.16,8.06,0.23,0.47,1.39,0.23,0.98,11.37,0.98,79.59,0.23,18.23,0.61,0.98,94.5512385,18.76806112,11.196,17.32134106,0.646370276,45.83295758,0.244278366,18.22539054
18,350x120x28x2,0,0,0,342,2,2,3,28,24,120,112,2,4,350,869,349.1066271,210000,0.3,1,88.788,205.935,0,0,171,684,102.9675,143.27,1.18,98.99,171.00,85.50,1,98.99,0.90,9.34,12.6,10.09,44.75,143.27,1.79,44.75,171.00,85.50,1,44.75,1.98,109.04,109.04,0.81,81.48,81.48,1.09,102.97,143.27,109.04,Not Applicable,44.75,143.27,81.48,Not Applicable,143.27,1.09,2.30,#VALUE!,Not Applicable,#VALUE!,#VALUE!,#VALUE!,136.16,Not Applicable,#VALUE!,#VALUE!,#VALUE!,125.3353627,44.74741538,88.788,44.74741538,1.984203987,81.48001531,1.089690517,136.1611806
,,0.2,68.4,34.2,342,2,2,3,28,24,120,112,2,4,350,869,349.1066271,210000,0.3,1,80.071,168.457,68.4,0.2,171,684,84.2285,143.27,1.30,84.23,146.83,73.42,1,84.23,0.95,9.34,12.6,10.09,44.75,143.27,1.79,44.75,146.83,73.42,1,44.75,1.79,101.80,101.80,0.79,81.48,81.48,0.98,84.23,143.27,101.80,0.88,44.75,143.27,81.48,0.88,71.70,0.98,1.88,1.12,0.90,1.09,73.33,1.09,132.98,0.90,119.68,0.67,1.09,125.3353627,44.74741538,80.071,44.74741538,1.789399439,81.48001531,0.982707228,119.683381
,,0.4,136.8,68.4,342,2,2,3,28,24,120,112,2,4,350,869,349.1066271,210000,0.3,1,58.07,81.807,136.8,0.4,171,684,40.9035,143.27,1.87,40.90,122.66,61.33,1,40.90,1.42,9.34,12.6,10.09,44.75,143.27,1.79,44.75,122.66,61.33,1,44.75,1.30,78.89,78.89,0.74,81.48,81.48,0.71,40.90,143.27,78.89,0.69,44.75,143.27,81.48,0.69,56.11,0.71,0.91,1.03,0.69,1.04,55.98,1.04,122.14,0.69,83.91,0.69,1.04,125.3353627,44.74741538,58.07,44.74741538,1.297728584,81.48001531,0.712690097,83.91223674
,,0.6,205.2,102.6,342,2,2,3,28,24,120,112,2,4,350,869,349.1066271,210000,0.3,1,36.076,57.757,205.2,0.6,171,684,28.8785,143.27,2.23,28.88,98.49,49.25,0.91,26.34,1.37,9.34,12.6,10.09,44.75,143.27,1.79,44.75,98.49,49.25,0.91,40.81,0.88,69.53,63.41,0.57,81.48,74.31,0.49,28.88,143.27,69.53,0.43,44.75,143.27,81.48,0.43,34.66,0.44,0.65,1.04,0.46,0.97,37.32,0.97,117.24,0.46,53.69,0.67,0.97,125.3353627,44.74741538,36.076,40.80764,0.884050144,74.30612703,0.485505051,53.69414896
,,0.8,273.6,136.8,342,2,2,3,28,24,120,112,2,4,350,869,349.1066271,210000,0.3,1,17.601,42.128,273.6,0.8,171,684,21.064,143.27,2.61,21.06,74.32,37.16,0.69,14.50,1.21,9.34,12.6,10.09,44.75,143.27,1.79,44.75,74.32,37.16,0.69,30.79,0.57,61.91,42.60,0.41,81.48,56.07,0.31,21.06,143.27,61.91,0.16,44.75,143.27,81.48,0.16,13.22,0.22,0.47,1.33,0.23,0.94,18.66,0.94,112.96,0.23,25.87,0.68,0.94,125.3353627,44.74741538,17.601,30.79349522,0.571581754,56.07149463,0.313902815,25.8672485
19,350x120x28x2.5,0,0,0,340,2.5,2.5,3.75,28,23,120,110,2.5,5,350,865,349.1066271,210000,0.3,1,125.937,403.61,0,0,136,850,201.805,178.04,0.94,154.49,170.00,68.00,1,154.49,0.82,9.34,12.6,10.09,87.91,178.04,1.42,87.91,170.00,68.00,1,87.91,1.43,157.67,157.67,0.80,119.07,119.07,1.06,201.81,178.04,157.67,Not Applicable,87.91,178.04,119.07,Not Applicable,174.08,1.06,2.30,#VALUE!,Not Applicable,#VALUE!,#VALUE!,#VALUE!,178.52,Not Applicable,#VALUE!,#VALUE!,#VALUE!,155.7530092,87.91139741,125.937,87.91139741,1.432544627,119.0707729,1.057665092,178.517181
,,0.2,68,34,340,2.5,2.5,3.75,28,23,120,110,2.5,5,350,865,349.1066271,210000,0.3,1,111.826,330.883,68,0.2,136,850,165.4415,178.04,1.04,139.88,145.97,58.39,1,139.88,0.80,9.34,12.6,10.09,87.91,178.04,1.42,87.91,145.97,58.39,1,87.91,1.27,147.71,147.71,0.76,119.07,119.07,0.94,165.44,178.04,147.71,0.88,87.91,178.04,119.07,0.88,104.78,0.94,1.88,1.07,0.90,1.04,107.16,1.04,174.40,0.90,156.96,0.71,1.04,155.7530092,87.91139741,111.826,87.91139741,1.272030741,119.0707729,0.939155741,156.9565448
,,0.4,136,68,340,2.5,2.5,3.75,28,23,120,110,2.5,5,350,865,349.1066271,210000,0.3,1,85.588,160.383,136,0.4,136,850,80.1915,178.04,1.49,80.19,121.94,48.78,0.90,72.44,1.18,9.34,12.6,10.09,87.91,178.04,1.42,87.91,121.94,48.78,0.90,79.41,1.08,115.30,104.15,0.82,119.07,107.55,0.80,80.19,178.04,115.30,0.69,87.91,178.04,119.07,0.69,81.99,0.72,0.91,1.04,0.69,1.05,81.80,1.05,160.16,0.69,110.03,0.78,1.05,155.7530092,87.91139741,85.588,79.40903873,1.077811813,107.5548324,0.795761548,110.0266112
,,0.6,204,102,340,2.5,2.5,3.75,28,23,120,110,2.5,5,350,865,349.1066271,210000,0.3,1,53.5347,113.242,204,0.6,136,850,56.621,178.04,1.77,56.62,97.92,39.17,0.73,41.07,1.30,9.34,12.6,10.09,87.91,178.04,1.42,87.91,97.92,39.17,0.73,63.76,0.84,101.91,73.92,0.72,119.07,86.36,0.62,56.62,178.04,101.91,0.43,87.91,178.04,119.07,0.43,50.65,0.45,0.64,1.06,0.46,0.98,54.53,0.98,153.73,0.46,70.41,0.76,0.98,155.7530092,87.91139741,53.5347,63.7619375,0.83960278,86.36176202,0.619888927,70.40668553
,,0.8,272,136,340,2.5,2.5,3.75,28,23,120,110,2.5,5,350,865,349.1066271,210000,0.3,1,25.8232,82.786,272,0.8,136,850,41.393,178.04,2.07,41.39,73.89,29.55,0.55,22.65,1.14,9.34,12.6,10.09,87.91,178.04,1.42,87.91,73.89,29.55,0.55,48.11,0.54,91.02,49.82,0.52,119.07,65.17,0.40,41.39,178.04,91.02,0.16,87.91,178.04,119.07,0.16,19.31,0.22,0.47,1.34,0.23,0.95,27.27,0.95,148.16,0.23,33.93,0.76,0.95,155.7530092,87.91139741,25.8232,48.11483628,0.536699322,65.16869158,0.396251626,33.9282927
20,350x120x28x3,0,0,0,338,3,3,4.5,28,22,120,108,3,6,350,861,349.1066271,210000,0.3,1,166.264,699.791,0,0,112.6666667,1014,349.8955,212.40,0.78,212.40,169.00,56.33,1,212.40,0.78,9.34,12.6,10.09,152.81,212.40,1.18,146.83,169.00,56.33,1,146.83,1.13,211.84,211.84,0.78,161.71,161.71,1.03,349.90,212.40,211.84,Not Applicable,152.81,212.40,161.71,Not Applicable,#VALUE!,1.03,2.29,#VALUE!,Not Applicable,#VALUE!,#VALUE!,#VALUE!,222.53,Not Applicable,#VALUE!,#VALUE!,#VALUE!,185.804178,152.8097758,166.264,146.8273049,1.132377933,161.7050739,1.028192845,222.5253167
,,0.2,67.6,33.8,338,3,3,4.5,28,22,120,108,3,6,350,861,349.1066271,210000,0.3,1,145.324,574.336,67.6,0.2,112.6666667,1014,287.168,212.40,0.86,201.28,145.11,48.37,0.90,180.30,0.81,9.34,12.6,10.09,152.81,212.40,1.18,146.83,145.11,48.37,0.90,131.52,1.10,199.08,178.33,0.81,161.71,144.85,1.00,287.17,212.40,199.08,0.88,152.81,212.40,161.71,0.88,142.30,0.90,1.88,1.02,0.90,1.00,145.53,1.00,217.42,0.90,195.68,0.74,1.00,185.804178,152.8097758,145.324,131.5219852,1.104940743,144.8488913,1.00328003,195.677823
,,0.4,135.2,67.6,338,3,3,4.5,28,22,120,108,3,6,350,861,349.1066271,210000,0.3,1,105.363,277.908,135.2,0.4,112.6666667,1014,138.954,212.40,1.24,138.95,121.23,40.41,0.75,103.98,1.01,9.34,12.6,10.09,152.81,212.40,1.18,146.83,121.23,40.41,0.75,109.87,0.96,156.55,117.15,0.90,161.71,121.01,0.87,138.95,212.40,156.55,0.69,152.81,212.40,161.71,0.69,111.35,0.65,0.91,0.95,0.69,0.95,111.09,0.95,199.63,0.69,137.15,0.77,0.95,185.804178,152.8097758,105.363,109.8722757,0.958958931,121.0054524,0.870729359,137.1487202
,,0.6,202.8,101.4,338,3,3,4.5,28,22,120,108,3,6,350,861,349.1066271,210000,0.3,1,70.6524,196.388,202.8,0.6,112.6666667,1014,98.194,212.40,1.47,98.19,97.34,32.45,0.60,59.00,1.20,9.34,12.6,10.09,152.81,212.40,1.18,146.83,97.34,32.45,0.60,88.22,0.80,138.81,83.41,0.85,161.71,97.16,0.73,98.19,212.40,138.81,0.43,152.81,212.40,161.71,0.43,68.79,0.44,0.64,1.03,0.46,0.95,74.06,0.95,191.64,0.46,87.77,0.80,0.95,185.804178,152.8097758,70.6524,88.22256617,0.800842722,97.1620135,0.727160723,87.77276307
,,0.8,270.4,135.2,338,3,3,4.5,28,22,120,108,3,6,350,861,349.1066271,210000,0.3,1,35.7513,143.834,270.4,0.8,112.6666667,1014,71.917,212.40,1.72,71.92,73.45,24.48,0.45,32.61,1.10,9.34,12.6,10.09,152.81,212.40,1.18,146.83,73.45,24.48,0.45,66.57,0.54,124.33,56.37,0.63,161.71,73.32,0.49,71.92,212.40,124.33,0.16,152.81,212.40,161.71,0.16,26.23,0.22,0.47,1.36,0.23,0.97,37.03,0.97,184.75,0.23,42.31,0.85,0.97,185.804178,152.8097758,35.7513,66.57285668,0.537025175,73.3185746,0.487615863,42.30673154
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354552795,,,,,,,,,,,,,0.22,,,,,0.00,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533865159,,,,,,,0.146680272,,,,#NAME?,,,Meam,,,,0.00,#VALUE!,,,,#VALUE!,#VALUE!,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,#VALUE!,,,,#VALUE!,#VALUE!,,,,,,,,
